time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.181
2,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.158
3,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.158
4,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.158
5,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.141
6,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.141
7,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.141
8,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.143
9,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.143
10,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.143
11,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.158
12,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.158
13,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.168
14,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.168
15,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.168
16,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.140
17,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.140
18,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.140
19,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.184
20,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.184
21,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.184
22,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.159
23,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.159
24,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.159
25,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.197
26,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.197
27,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.197
28,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.142
29,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.142
30,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.151
31,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.151
32,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.151
33,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.152
34,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.152
35,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.152
36,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.125
37,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.125
38,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.125
39,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.194
40,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.194
41,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.194
42,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.208
43,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.208
44,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.208
45,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.176
46,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.176
47,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.173
48,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.173
49,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.173
50,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.186
51,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.186
52,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.186
53,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.177
54,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.177
55,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.177
56,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.149
57,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.149
58,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.149
59,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.200
60,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.200
61,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.200
62,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.164
63,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.164
64,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.164
65,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.197
66,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.197
67,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.184
68,3.290,0.000,0.000,0.000,0.000,0.000,0.000,24.184
