time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.625
2,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.625
3,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.609
4,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.609
5,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.609
6,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.651
7,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.651
8,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.651
9,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.606
10,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.606
11,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.617
12,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.617
13,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.617
14,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.611
15,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.611
16,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.611
17,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.643
18,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.643
19,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.643
20,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.623
21,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.623
22,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.623
23,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.631
24,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.631
25,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.631
26,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.622
27,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.622
28,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.622
29,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.619
30,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.619
31,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.647
32,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.647
33,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.647
34,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.651
35,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.651
36,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.651
37,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.597
38,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.597
39,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.597
40,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.632
41,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.632
42,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.632
43,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.655
44,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.655
45,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.655
46,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.633
47,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.633
48,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.642
49,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.642
50,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.642
51,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.639
52,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.639
53,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.639
54,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.625
55,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.625
56,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.625
57,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.692
58,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.692
59,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.692
60,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.654
60,3.424,0.000,0.000,0.000,0.000,0.000,0.000,34.654
61,3.543,1.625,0.000,0.000,0.002,0.000,0.119,34.654
62,3.545,1.625,0.001,0.000,0.003,0.000,0.002,34.654
63,3.547,1.625,0.001,0.000,0.005,0.000,0.002,34.644
64,3.549,1.625,0.002,0.000,0.006,0.000,0.002,34.644
65,3.550,1.625,0.002,0.000,0.008,0.000,0.001,34.650
66,3.551,1.625,0.003,0.000,0.010,0.000,0.001,34.650
67,3.552,1.625,0.003,0.000,0.011,0.000,0.001,34.650
68,3.553,1.625,0.004,0.000,0.013,0.000,0.001,34.631
69,3.554,1.625,0.004,0.000,0.014,0.000,0.001,34.631
70,3.555,1.625,0.005,0.000,0.016,0.000,0.001,34.631
71,3.556,1.625,0.005,0.000,0.018,0.000,0.001,34.640
72,3.557,1.625,0.005,0.000,0.019,0.000,0.001,34.640
73,3.558,1.625,0.006,0.000,0.021,0.000,0.001,34.640
74,3.559,1.625,0.006,0.000,0.022,0.000,0.001,34.697
75,3.560,1.625,0.007,0.000,0.024,0.000,0.001,34.697
76,3.560,1.625,0.007,0.000,0.026,0.000,0.001,34.697
77,3.561,1.625,0.008,0.000,0.027,0.000,0.001,34.666
78,3.562,1.625,0.008,0.000,0.029,0.000,0.001,34.666
79,3.562,1.625,0.009,0.000,0.030,0.000,0.001,34.666
80,3.563,1.625,0.009,0.000,0.032,0.000,0.001,34.683
81,3.564,1.625,0.009,0.000,0.034,0.000,0.001,34.683
82,3.564,1.625,0.010,0.000,0.035,0.000,0.001,34.660
83,3.565,1.625,0.010,0.000,0.037,0.000,0.001,34.660
84,3.566,1.625,0.011,0.000,0.039,0.000,0.001,34.660
85,3.566,1.625,0.011,0.000,0.040,0.000,0.001,34.665
86,3.567,1.625,0.012,0.000,0.042,0.000,0.000,34.665
87,3.567,1.625,0.012,0.000,0.043,0.000,0.001,34.665
88,3.568,1.625,0.013,0.000,0.045,0.000,0.001,34.717
89,3.568,1.625,0.013,0.000,0.047,0.000,0.001,34.717
90,3.569,1.625,0.014,0.000,0.048,0.000,0.000,34.717
91,3.569,1.625,0.014,0.000,0.050,0.000,0.001,34.638
92,3.570,1.625,0.014,0.000,0.051,0.000,0.000,34.638
93,3.570,1.625,0.015,0.000,0.053,0.000,0.001,34.638
94,3.571,1.625,0.015,0.000,0.055,0.000,0.000,34.694
95,3.571,1.625,0.016,0.000,0.056,0.000,0.000,34.694
96,3.572,1.625,0.016,0.000,0.058,0.000,0.000,34.694
97,3.572,1.625,0.017,0.000,0.059,0.000,0.000,34.658
98,3.573,1.625,0.017,0.000,0.061,0.000,0.000,34.658
99,3.573,1.625,0.018,0.000,0.063,0.000,0.001,34.650
100,3.574,1.625,0.018,0.000,0.064,0.000,0.000,34.650
101,3.574,1.625,0.019,0.000,0.066,0.000,0.000,34.650
102,3.575,1.625,0.019,0.000,0.068,0.000,0.001,34.711
103,3.575,1.625,0.019,0.000,0.069,0.000,0.000,34.711
104,3.575,1.625,0.020,0.000,0.071,0.000,0.000,34.711
105,3.576,1.625,0.020,0.000,0.072,0.000,0.001,34.729
106,3.576,1.625,0.021,0.000,0.074,0.000,0.000,34.729
107,3.577,1.625,0.021,0.000,0.076,0.000,0.000,34.729
108,3.577,1.625,0.022,0.000,0.077,0.000,0.000,34.707
109,3.577,1.625,0.022,0.000,0.079,0.000,0.000,34.707
110,3.578,1.625,0.023,0.000,0.080,0.000,0.000,34.707
111,3.578,1.625,0.023,0.000,0.082,0.000,0.000,34.703
112,3.579,1.625,0.023,0.000,0.084,0.000,0.000,34.703
113,3.579,1.625,0.024,0.000,0.085,0.000,0.000,34.703
114,3.579,1.625,0.024,0.000,0.087,0.000,0.000,34.723
115,3.580,1.625,0.025,0.000,0.089,0.000,0.000,34.723
116,3.580,1.625,0.025,0.000,0.090,0.000,0.000,34.723
117,3.580,1.625,0.026,0.000,0.092,0.000,0.000,34.720
118,3.581,1.625,0.026,0.000,0.093,0.000,0.000,34.720
119,3.581,1.625,0.027,0.000,0.095,0.000,0.000,34.697
120,3.581,1.625,0.027,0.000,0.097,0.000,0.000,34.697
121,3.582,1.625,0.028,0.000,0.098,0.000,0.000,34.697
122,3.582,1.625,0.028,0.000,0.100,0.000,0.000,34.762
123,3.582,1.625,0.028,0.000,0.101,0.000,0.000,34.762
124,3.583,1.625,0.029,0.000,0.103,0.000,0.000,34.762
125,3.583,1.625,0.029,0.000,0.105,0.000,0.000,34.754
126,3.583,1.625,0.030,0.000,0.106,0.000,0.000,34.754
127,3.584,1.625,0.030,0.000,0.108,0.000,0.000,34.754
128,3.584,1.625,0.031,0.000,0.110,0.000,0.000,34.731
129,3.584,1.625,0.031,0.000,0.111,0.000,0.000,34.731
130,3.584,1.625,0.032,0.000,0.113,0.000,0.000,34.731
131,3.585,1.625,0.032,0.000,0.114,0.000,0.000,34.771
132,3.585,1.625,0.033,0.000,0.116,0.000,0.000,34.771
133,3.585,1.625,0.033,0.000,0.118,0.000,0.000,34.771
134,3.586,1.625,0.033,0.000,0.119,0.000,0.000,34.741
135,3.586,1.625,0.034,0.000,0.121,0.000,0.000,34.741
136,3.586,1.625,0.034,0.000,0.123,0.000,0.000,34.756
137,3.587,1.625,0.035,0.000,0.124,0.000,0.000,34.756
138,3.587,1.625,0.035,0.000,0.126,0.000,0.000,34.756
139,3.587,1.625,0.036,0.000,0.127,0.000,0.000,34.756
140,3.587,1.625,0.036,0.000,0.129,0.000,0.000,34.756
141,3.588,1.625,0.037,0.000,0.131,0.000,0.000,34.756
142,3.588,1.625,0.037,0.000,0.132,0.000,0.000,34.781
143,3.588,1.625,0.037,0.000,0.134,0.000,0.000,34.781
144,3.588,1.625,0.038,0.000,0.135,0.000,0.000,34.781
145,3.589,1.625,0.038,0.000,0.137,0.000,0.000,34.762
146,3.589,1.625,0.039,0.000,0.139,0.000,0.000,34.762
147,3.589,1.625,0.039,0.000,0.140,0.000,0.000,34.762
148,3.590,1.625,0.040,0.000,0.142,0.000,0.000,34.773
149,3.590,1.625,0.040,0.000,0.144,0.000,0.000,34.773
150,3.590,1.625,0.041,0.000,0.145,0.000,0.000,34.773
151,3.590,1.625,0.041,0.000,0.147,0.000,0.000,34.783
152,3.591,1.625,0.042,0.000,0.148,0.000,0.000,34.783
153,3.591,1.625,0.042,0.000,0.150,0.000,0.000,34.809
154,3.591,1.625,0.042,0.000,0.152,0.000,0.000,34.809
155,3.591,1.625,0.043,0.000,0.153,0.000,0.000,34.809
156,3.592,1.625,0.043,0.000,0.155,0.000,0.000,34.770
157,3.592,1.625,0.044,0.000,0.157,0.000,0.000,34.770
158,3.592,1.625,0.044,0.000,0.158,0.000,0.000,34.770
159,3.593,1.625,0.045,0.000,0.160,0.000,0.000,34.767
160,3.592,1.625,0.045,0.000,0.161,0.000,0.000,34.767
161,3.593,1.625,0.046,0.000,0.163,0.000,0.000,34.767
162,3.593,1.625,0.046,0.000,0.165,0.000,0.000,34.842
163,3.593,1.625,0.046,0.000,0.166,0.000,0.000,34.842
164,3.594,1.625,0.047,0.000,0.168,0.000,0.000,34.842
165,3.594,1.625,0.047,0.000,0.170,0.000,0.000,34.811
166,3.594,1.625,0.048,0.000,0.171,0.000,0.000,34.811
167,3.595,1.625,0.048,0.000,0.173,0.000,0.000,34.811
168,3.595,1.625,0.049,0.000,0.174,0.000,0.000,34.843
169,3.595,1.625,0.049,0.000,0.176,0.000,0.000,34.843
170,3.595,1.625,0.050,0.000,0.178,0.000,0.000,34.803
171,3.596,1.625,0.050,0.000,0.179,0.000,0.000,34.803
172,3.596,1.625,0.051,0.000,0.181,0.000,0.000,34.803
173,3.596,1.625,0.051,0.000,0.182,0.000,0.000,34.846
174,3.596,1.625,0.051,0.000,0.184,0.000,0.000,34.846
175,3.596,1.625,0.052,0.000,0.186,0.000,0.000,34.846
176,3.597,1.625,0.052,0.000,0.187,0.000,0.000,34.850
177,3.597,1.625,0.053,0.000,0.189,0.000,0.000,34.850
178,3.597,1.625,0.053,0.000,0.191,0.000,0.000,34.850
179,3.597,1.625,0.054,0.000,0.192,0.000,0.000,34.907
180,3.598,1.625,0.054,0.000,0.194,0.000,0.000,34.907
181,3.598,1.625,0.055,0.000,0.195,0.000,0.000,34.907
182,3.598,1.625,0.055,0.000,0.197,0.000,0.000,34.846
183,3.598,1.625,0.056,0.000,0.199,0.000,0.000,34.846
184,3.599,1.625,0.056,0.000,0.200,0.000,0.000,34.846
185,3.599,1.625,0.056,0.000,0.202,0.000,0.000,34.804
186,3.599,1.625,0.057,0.000,0.204,0.000,0.000,34.804
187,3.599,1.625,0.057,0.000,0.205,0.000,0.000,34.804
188,3.600,1.625,0.058,0.000,0.207,0.000,0.000,34.849
189,3.600,1.625,0.058,0.000,0.208,0.000,0.000,34.849
190,3.600,1.625,0.059,0.000,0.210,0.000,0.000,34.853
191,3.600,1.625,0.059,0.000,0.212,0.000,0.000,34.853
192,3.600,1.625,0.060,0.000,0.213,0.000,0.000,34.853
193,3.601,1.625,0.060,0.000,0.215,0.000,0.000,34.859
194,3.601,1.625,0.060,0.000,0.217,0.000,0.000,34.859
195,3.601,1.625,0.061,0.000,0.218,0.000,0.000,34.859
196,3.601,1.625,0.061,0.000,0.220,0.000,0.000,34.847
197,3.602,1.625,0.062,0.000,0.221,0.000,0.000,34.847
198,3.602,1.625,0.062,0.000,0.223,0.000,0.000,34.847
199,3.602,1.625,0.063,0.000,0.225,0.000,0.000,34.871
200,3.602,1.625,0.063,0.000,0.226,0.000,0.000,34.871
201,3.603,1.625,0.064,0.000,0.228,0.000,0.000,34.871
202,3.603,1.625,0.064,0.000,0.230,0.000,0.000,34.851
