time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.630
2,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.666
3,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.666
4,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.620
5,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.620
6,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.620
7,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
8,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
9,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
10,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.653
11,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.653
12,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.653
13,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.621
14,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.621
15,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.621
16,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.627
17,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.627
18,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.627
19,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.612
20,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.612
21,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.611
22,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.611
23,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.611
24,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.649
25,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.649
26,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.649
27,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.633
28,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.633
29,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.633
30,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.659
31,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.659
32,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.659
33,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.592
34,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.592
35,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.592
36,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
37,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
38,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
39,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
40,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
41,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.622
42,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.622
43,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.622
44,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.636
45,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.636
46,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.636
47,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.621
48,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.621
49,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.621
50,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.658
51,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.658
52,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.658
53,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
54,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
55,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
56,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.654
57,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.654
58,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.623
59,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.623
60,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.623
61,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.640
62,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.640
63,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.640
64,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.662
65,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.662
66,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.662
67,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.657
68,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.657
69,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.657
70,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.625
71,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.625
72,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.625
73,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.626
74,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.626
75,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.684
76,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.684
77,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.684
78,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.637
79,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.637
80,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.637
81,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.648
82,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.648
83,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.648
84,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.640
85,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.640
86,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.640
87,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.633
88,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.633
89,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.633
90,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.679
91,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.679
92,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.644
93,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.644
94,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.644
95,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.608
96,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.608
97,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.608
98,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
99,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
100,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
101,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.591
102,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.591
103,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.591
104,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.630
105,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.630
106,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.630
107,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.635
108,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.635
109,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.636
110,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.636
111,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.636
112,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.629
113,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.629
114,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.629
115,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.650
116,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.650
117,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.650
118,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.605
119,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.605
120,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.605
121,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
122,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
123,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
124,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.659
125,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.659
126,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.659
127,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.604
128,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.604
129,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.634
130,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.634
131,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.634
132,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.610
133,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.610
134,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.610
135,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.632
136,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.632
137,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.632
138,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.638
139,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.638
140,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.638
141,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.615
142,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.615
143,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.615
144,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.659
145,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.659
146,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
147,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.642
148,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.642
149,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.610
150,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.610
151,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.610
152,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.673
153,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.673
154,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.673
155,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.663
156,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.663
157,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.663
158,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.611
159,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.611
160,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.611
161,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.635
162,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.635
163,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.639
164,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.639
165,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.639
166,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.618
167,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.618
168,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.618
169,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.653
170,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.653
171,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.653
172,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.650
173,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.650
174,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.650
175,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
176,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
177,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.631
178,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.673
179,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.673
180,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.671
181,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.671
182,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.671
183,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.710
184,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.710
185,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.710
186,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.652
187,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.652
188,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.652
189,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.668
190,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.668
191,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.668
192,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.647
193,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.647
194,2.992,0.000,0.000,0.000,0.000,0.000,0.000,34.647
195,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.670
196,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.670
197,2.993,0.000,0.000,0.000,0.000,0.000,0.000,34.670
