time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.613
2,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.613
3,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.613
4,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.593
5,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.593
6,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.593
7,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.606
8,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.606
9,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.606
10,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.588
11,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.588
12,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.588
13,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.564
14,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.564
15,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.515
16,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.515
17,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.515
18,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.631
19,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.631
20,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.631
21,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.603
22,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.603
23,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.603
24,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.601
25,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.601
26,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.601
27,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.623
28,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.623
29,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.623
30,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.567
31,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.567
32,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.622
33,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.622
34,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.622
35,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.610
36,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.610
37,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.610
38,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.593
39,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.593
40,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.593
41,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.552
42,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.552
43,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.552
44,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.607
45,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.607
46,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.607
47,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.580
48,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.580
49,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.622
50,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.622
51,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.622
52,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.617
53,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.617
54,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.617
55,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.573
56,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.573
57,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.573
58,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.602
59,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.602
60,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.602
61,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.607
62,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.607
63,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.607
64,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.625
65,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.625
66,3.166,0.000,0.000,0.000,0.000,0.000,0.000,34.625
67,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.617
68,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.617
69,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.602
70,3.167,0.000,0.000,0.000,0.000,0.000,0.000,34.602
