time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.387
2,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.369
3,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.369
4,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.369
5,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.404
6,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.404
7,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.404
8,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.387
9,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.387
10,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.387
11,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.410
12,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.410
13,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.410
14,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.416
15,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.416
16,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.416
17,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.425
18,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.425
19,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.399
20,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.399
21,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.399
22,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.415
23,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.415
24,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.415
25,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.419
26,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.419
27,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.419
28,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.402
29,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.402
30,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.402
31,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.480
32,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.480
33,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.480
34,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.435
35,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.435
36,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.410
37,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.410
38,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.410
39,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.458
40,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.458
41,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.458
42,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.476
43,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.476
44,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.476
45,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.454
46,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.454
47,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.454
48,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.486
49,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.486
50,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.486
51,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.453
52,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.453
53,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.478
54,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.478
55,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.478
56,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.512
57,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.512
58,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.512
59,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.491
60,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.491
60,3.653,0.000,0.000,0.000,0.000,0.000,0.000,5.491
61,3.850,0.813,0.000,0.000,0.001,0.000,0.197,5.491
62,3.851,0.813,0.000,0.000,0.002,0.000,0.001,5.511
63,3.851,0.813,0.001,0.000,0.003,0.000,0.001,5.511
64,3.852,0.813,0.001,0.000,0.003,0.000,0.001,5.511
65,3.852,0.813,0.001,0.000,0.004,0.000,0.000,5.532
66,3.852,0.813,0.001,0.000,0.005,0.000,0.000,5.532
67,3.853,0.813,0.002,0.000,0.006,0.000,0.000,5.532
68,3.854,0.813,0.002,0.000,0.007,0.000,0.000,5.543
69,3.854,0.813,0.002,0.000,0.008,0.000,0.001,5.543
70,3.854,0.813,0.002,0.000,0.009,0.000,0.000,5.512
71,3.855,0.813,0.002,0.000,0.010,0.000,0.000,5.512
72,3.855,0.813,0.003,0.000,0.010,0.000,0.000,5.512
73,3.855,0.813,0.003,0.000,0.011,0.000,0.001,5.536
74,3.855,0.813,0.003,0.000,0.012,0.000,0.000,5.536
75,3.856,0.813,0.003,0.000,0.013,0.000,0.001,5.536
76,3.857,0.813,0.004,0.000,0.014,0.000,0.001,5.541
77,3.857,0.813,0.004,0.000,0.015,0.000,0.000,5.541
78,3.857,0.813,0.004,0.000,0.016,0.000,0.000,5.541
79,3.857,0.813,0.004,0.000,0.017,0.000,0.000,5.529
80,3.857,0.813,0.005,0.000,0.017,0.000,0.000,5.529
81,3.857,0.813,0.005,0.000,0.018,0.000,0.000,5.529
82,3.858,0.813,0.005,0.000,0.019,0.000,0.000,5.568
83,3.858,0.813,0.005,0.000,0.020,0.000,0.000,5.568
84,3.858,0.813,0.005,0.000,0.021,0.000,0.000,5.568
85,3.858,0.813,0.006,0.000,0.022,0.000,0.000,5.581
86,3.858,0.813,0.006,0.000,0.023,0.000,0.000,5.581
87,3.858,0.813,0.006,0.000,0.023,0.000,0.000,5.609
88,3.859,0.813,0.006,0.000,0.024,0.000,0.001,5.609
89,3.859,0.813,0.007,0.000,0.025,0.000,0.000,5.609
90,3.859,0.813,0.007,0.000,0.026,0.000,0.000,5.587
91,3.859,0.813,0.007,0.000,0.027,0.000,0.000,5.587
92,3.859,0.813,0.007,0.000,0.028,0.000,0.000,5.587
93,3.859,0.813,0.007,0.000,0.029,0.000,0.000,5.608
94,3.859,0.813,0.008,0.000,0.030,0.000,0.000,5.608
95,3.859,0.813,0.008,0.000,0.030,0.000,0.000,5.608
96,3.860,0.813,0.008,0.000,0.031,0.000,0.000,5.643
97,3.860,0.813,0.008,0.000,0.032,0.000,0.000,5.643
98,3.860,0.813,0.009,0.000,0.033,0.000,0.000,5.643
99,3.859,0.813,0.009,0.000,0.034,0.000,0.000,5.615
100,3.860,0.813,0.009,0.000,0.035,0.000,0.000,5.615
101,3.860,0.813,0.009,0.000,0.036,0.000,0.000,5.615
102,3.860,0.813,0.009,0.000,0.037,0.000,0.000,5.639
103,3.860,0.813,0.010,0.000,0.037,0.000,0.001,5.639
104,3.861,0.813,0.010,0.000,0.038,0.000,0.001,5.639
105,3.861,0.813,0.010,0.000,0.039,0.000,0.000,5.610
106,3.861,0.813,0.010,0.000,0.040,0.000,0.000,5.610
107,3.861,0.813,0.011,0.000,0.041,0.000,0.000,5.619
108,3.861,0.813,0.011,0.000,0.042,0.000,0.000,5.619
109,3.862,0.813,0.011,0.000,0.043,0.000,0.000,5.619
110,3.862,0.813,0.011,0.000,0.044,0.000,0.001,5.626
111,3.863,0.813,0.012,0.000,0.044,0.000,0.000,5.626
112,3.863,0.813,0.012,0.000,0.045,0.000,0.000,5.626
113,3.864,0.813,0.012,0.000,0.046,0.000,0.001,5.682
114,3.865,0.813,0.012,0.000,0.047,0.000,0.000,5.682
115,3.867,0.813,0.012,0.000,0.048,0.000,0.002,5.682
116,3.867,0.813,0.013,0.000,0.049,0.000,0.000,5.663
117,3.866,0.813,0.013,0.000,0.050,0.000,-0.001,5.663
118,3.866,0.813,0.013,0.000,0.051,0.000,0.000,5.663
119,3.866,0.813,0.013,0.000,0.051,0.000,0.000,5.721
120,3.866,0.813,0.014,0.000,0.052,0.000,0.000,5.721
121,3.866,0.813,0.014,0.000,0.053,0.000,0.001,5.721
122,3.867,0.813,0.014,0.000,0.054,0.000,0.001,5.735
123,3.868,0.813,0.014,0.000,0.055,0.000,0.001,5.735
124,3.869,0.813,0.014,0.000,0.056,0.000,0.002,5.716
125,3.869,0.813,0.015,0.000,0.057,0.000,0.000,5.716
126,3.869,0.813,0.015,0.000,0.058,0.000,-0.001,5.716
127,3.869,0.813,0.015,0.000,0.058,0.000,0.000,5.740
128,3.869,0.813,0.015,0.000,0.059,0.000,0.000,5.740
129,3.869,0.813,0.016,0.000,0.060,0.000,0.000,5.740
130,3.869,0.813,0.016,0.000,0.061,0.000,0.000,5.715
131,3.869,0.813,0.016,0.000,0.062,0.000,0.000,5.715
132,3.869,0.813,0.016,0.000,0.063,0.000,0.000,5.715
133,3.870,0.813,0.016,0.000,0.064,0.000,0.000,5.753
134,3.870,0.813,0.017,0.000,0.064,0.000,0.001,5.753
135,3.872,0.813,0.017,0.000,0.065,0.000,0.002,5.753
136,3.872,0.813,0.017,0.000,0.066,0.000,0.000,5.755
137,3.872,0.813,0.017,0.000,0.067,0.000,-0.001,5.755
138,3.871,0.813,0.018,0.000,0.068,0.000,0.000,5.755
139,3.872,0.813,0.018,0.000,0.069,0.000,0.000,5.811
140,3.872,0.813,0.018,0.000,0.070,0.000,0.000,5.811
141,3.872,0.813,0.018,0.000,0.071,0.000,0.000,5.762
142,3.872,0.813,0.019,0.000,0.071,0.000,0.000,5.762
143,3.872,0.813,0.019,0.000,0.072,0.000,0.000,5.762
144,3.874,0.813,0.019,0.000,0.073,0.000,0.002,5.792
145,3.873,0.813,0.019,0.000,0.074,0.000,0.000,5.792
146,3.874,0.813,0.019,0.000,0.075,0.000,0.000,5.792
147,3.873,0.813,0.020,0.000,0.076,0.000,-0.001,5.779
148,3.874,0.813,0.020,0.000,0.077,0.000,0.000,5.779
149,3.873,0.813,0.020,0.000,0.078,0.000,0.000,5.779
150,3.873,0.813,0.020,0.000,0.078,0.000,0.000,5.814
151,3.874,0.813,0.021,0.000,0.079,0.000,0.000,5.814
152,3.873,0.813,0.021,0.000,0.080,0.000,0.000,5.814
153,3.874,0.813,0.021,0.000,0.081,0.000,0.000,5.827
154,3.874,0.813,0.021,0.000,0.082,0.000,0.000,5.827
155,3.874,0.813,0.021,0.000,0.083,0.000,0.000,5.827
156,3.875,0.813,0.022,0.000,0.084,0.000,0.000,5.822
157,3.876,0.813,0.022,0.000,0.085,0.000,0.001,5.822
158,3.877,0.813,0.022,0.000,0.085,0.000,0.001,5.822
159,3.879,0.813,0.022,0.000,0.086,0.000,0.003,5.822
160,3.877,0.813,0.023,0.000,0.087,0.000,-0.003,5.822
161,3.876,0.813,0.023,0.000,0.088,0.000,-0.001,5.810
162,3.876,0.813,0.023,0.000,0.089,0.000,0.000,5.810
163,3.876,0.813,0.023,0.000,0.090,0.000,0.000,5.810
164,3.875,0.813,0.023,0.000,0.091,0.000,0.000,5.814
165,3.875,0.813,0.024,0.000,0.092,0.000,0.000,5.814
166,3.875,0.813,0.024,0.000,0.092,0.000,0.000,5.814
167,3.876,0.813,0.024,0.000,0.093,0.000,0.001,5.859
168,3.876,0.813,0.024,0.000,0.094,0.000,0.000,5.859
169,3.876,0.813,0.025,0.000,0.095,0.000,0.001,5.859
170,3.879,0.813,0.025,0.000,0.096,0.000,0.002,5.833
171,3.877,0.813,0.025,0.000,0.097,0.000,-0.001,5.833
172,3.876,0.813,0.025,0.000,0.098,0.000,-0.001,5.833
173,3.875,0.813,0.026,0.000,0.099,0.000,-0.001,5.851
174,3.876,0.813,0.026,0.000,0.099,0.000,0.000,5.851
175,3.876,0.813,0.026,0.000,0.100,0.000,0.001,5.851
176,3.876,0.813,0.026,0.000,0.101,0.000,0.000,5.883
177,3.875,0.813,0.026,0.000,0.102,0.000,0.000,5.883
178,3.875,0.813,0.027,0.000,0.103,0.000,-0.001,5.872
179,3.875,0.813,0.027,0.000,0.104,0.000,0.000,5.872
180,3.875,0.813,0.027,0.000,0.105,0.000,0.000,5.872
181,3.876,0.813,0.027,0.000,0.106,0.000,0.000,5.919
