time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.308
2,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.346
3,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.346
4,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.346
5,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.357
6,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.357
7,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.357
8,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.302
9,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.302
10,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.302
11,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.333
12,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.333
13,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.333
14,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.295
15,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.295
16,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.267
17,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.267
18,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.267
19,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.282
20,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.282
21,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.282
22,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.301
23,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.301
24,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.301
25,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.309
26,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.309
27,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.309
28,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.354
29,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.354
30,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.354
31,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.327
32,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.327
33,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.323
34,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.323
35,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.323
36,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.327
37,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.327
38,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.327
39,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.316
40,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.316
41,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.316
42,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.328
43,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.328
44,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.328
45,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.276
46,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.276
47,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.276
48,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.330
49,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.330
50,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.262
51,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.262
52,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.262
53,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.333
54,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.333
55,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.333
56,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.288
57,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.288
58,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.288
59,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.287
60,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.287
60,3.407,0.000,0.000,0.000,0.000,0.000,0.000,23.287
61,3.477,0.813,0.000,0.000,0.001,0.000,0.070,23.287
62,3.479,0.813,0.000,0.000,0.002,0.000,0.002,23.315
63,3.480,0.813,0.001,0.000,0.002,0.000,0.001,23.315
64,3.481,0.813,0.001,0.000,0.003,0.000,0.001,23.315
65,3.482,0.813,0.001,0.000,0.004,0.000,0.001,23.282
66,3.483,0.813,0.001,0.000,0.005,0.000,0.001,23.282
67,3.483,0.813,0.002,0.000,0.005,0.000,0.001,23.329
68,3.484,0.813,0.002,0.000,0.006,0.000,0.001,23.329
69,3.485,0.813,0.002,0.000,0.007,0.000,0.001,23.329
70,3.485,0.813,0.002,0.000,0.008,0.000,0.001,23.307
71,3.486,0.813,0.002,0.000,0.009,0.000,0.001,23.307
72,3.486,0.813,0.003,0.000,0.009,0.000,0.000,23.307
73,3.487,0.813,0.003,0.000,0.010,0.000,0.000,23.301
74,3.487,0.813,0.003,0.000,0.011,0.000,0.000,23.301
75,3.488,0.813,0.003,0.000,0.012,0.000,0.001,23.301
76,3.488,0.813,0.004,0.000,0.013,0.000,0.000,23.276
77,3.489,0.813,0.004,0.000,0.013,0.000,0.000,23.276
78,3.489,0.813,0.004,0.000,0.014,0.000,0.000,23.276
79,3.489,0.813,0.004,0.000,0.015,0.000,0.000,23.274
80,3.490,0.813,0.005,0.000,0.016,0.000,0.000,23.274
81,3.490,0.813,0.005,0.000,0.017,0.000,0.000,23.274
82,3.490,0.813,0.005,0.000,0.017,0.000,0.000,23.327
83,3.491,0.813,0.005,0.000,0.018,0.000,0.000,23.327
84,3.491,0.813,0.005,0.000,0.019,0.000,0.000,23.327
85,3.492,0.813,0.006,0.000,0.020,0.000,0.000,23.296
86,3.492,0.813,0.006,0.000,0.020,0.000,0.000,23.296
87,3.492,0.813,0.006,0.000,0.021,0.000,0.000,23.296
88,3.492,0.813,0.006,0.000,0.022,0.000,0.000,23.296
89,3.493,0.813,0.007,0.000,0.023,0.000,0.000,23.296
90,3.493,0.813,0.007,0.000,0.024,0.000,0.000,23.331
91,3.493,0.813,0.007,0.000,0.024,0.000,0.000,23.331
92,3.494,0.813,0.007,0.000,0.025,0.000,0.000,23.331
93,3.494,0.813,0.007,0.000,0.026,0.000,0.000,23.308
94,3.494,0.813,0.008,0.000,0.027,0.000,0.000,23.308
95,3.495,0.813,0.008,0.000,0.028,0.000,0.000,23.308
96,3.495,0.813,0.008,0.000,0.028,0.000,0.000,23.306
97,3.495,0.813,0.008,0.000,0.029,0.000,0.000,23.306
98,3.495,0.813,0.009,0.000,0.030,0.000,0.000,23.306
99,3.496,0.813,0.009,0.000,0.031,0.000,0.001,23.292
100,3.496,0.813,0.009,0.000,0.032,0.000,0.000,23.292
101,3.496,0.813,0.009,0.000,0.032,0.000,0.000,23.292
102,3.497,0.813,0.009,0.000,0.033,0.000,0.000,23.274
103,3.497,0.813,0.010,0.000,0.034,0.000,0.000,23.274
104,3.497,0.813,0.010,0.000,0.035,0.000,0.000,23.276
105,3.497,0.813,0.010,0.000,0.035,0.000,0.000,23.276
106,3.497,0.813,0.010,0.000,0.036,0.000,0.000,23.276
107,3.498,0.813,0.011,0.000,0.037,0.000,0.000,23.286
108,3.498,0.813,0.011,0.000,0.038,0.000,0.000,23.286
109,3.498,0.813,0.011,0.000,0.039,0.000,0.000,23.286
110,3.498,0.813,0.011,0.000,0.039,0.000,0.000,23.312
111,3.499,0.813,0.012,0.000,0.040,0.000,0.000,23.312
112,3.499,0.813,0.012,0.000,0.041,0.000,0.000,23.312
113,3.499,0.813,0.012,0.000,0.042,0.000,0.000,23.290
114,3.500,0.813,0.012,0.000,0.043,0.000,0.000,23.290
115,3.499,0.813,0.012,0.000,0.043,0.000,0.000,23.290
116,3.500,0.813,0.013,0.000,0.044,0.000,0.000,23.285
117,3.500,0.813,0.013,0.000,0.045,0.000,0.000,23.285
118,3.500,0.813,0.013,0.000,0.046,0.000,0.000,23.285
119,3.500,0.813,0.013,0.000,0.047,0.000,0.000,23.316
120,3.501,0.813,0.014,0.000,0.047,0.000,0.000,23.316
121,3.501,0.813,0.014,0.000,0.048,0.000,0.001,23.312
122,3.501,0.813,0.014,0.000,0.049,0.000,0.000,23.312
123,3.501,0.813,0.014,0.000,0.050,0.000,0.000,23.312
124,3.501,0.813,0.014,0.000,0.050,0.000,0.000,23.299
125,3.502,0.813,0.015,0.000,0.051,0.000,0.000,23.299
126,3.502,0.813,0.015,0.000,0.052,0.000,0.000,23.299
127,3.502,0.813,0.015,0.000,0.053,0.000,0.000,23.273
128,3.502,0.813,0.015,0.000,0.054,0.000,0.000,23.273
129,3.502,0.813,0.016,0.000,0.054,0.000,0.000,23.273
130,3.503,0.813,0.016,0.000,0.055,0.000,0.000,23.311
131,3.503,0.813,0.016,0.000,0.056,0.000,0.000,23.311
132,3.503,0.813,0.016,0.000,0.057,0.000,0.000,23.311
133,3.503,0.813,0.016,0.000,0.058,0.000,0.000,23.263
134,3.504,0.813,0.017,0.000,0.058,0.000,0.000,23.263
135,3.504,0.813,0.017,0.000,0.059,0.000,0.000,23.263
136,3.504,0.813,0.017,0.000,0.060,0.000,0.000,23.266
137,3.504,0.813,0.017,0.000,0.061,0.000,0.000,23.266
138,3.504,0.813,0.018,0.000,0.062,0.000,0.000,23.290
139,3.504,0.813,0.018,0.000,0.062,0.000,0.000,23.290
140,3.504,0.813,0.018,0.000,0.063,0.000,0.000,23.290
141,3.505,0.813,0.018,0.000,0.064,0.000,0.000,23.307
142,3.505,0.813,0.019,0.000,0.065,0.000,0.000,23.307
143,3.505,0.813,0.019,0.000,0.065,0.000,0.000,23.307
144,3.505,0.813,0.019,0.000,0.066,0.000,0.000,23.310
145,3.505,0.813,0.019,0.000,0.067,0.000,0.000,23.310
146,3.505,0.813,0.019,0.000,0.068,0.000,0.000,23.310
147,3.506,0.813,0.020,0.000,0.069,0.000,0.000,23.295
148,3.506,0.813,0.020,0.000,0.069,0.000,0.000,23.295
149,3.506,0.813,0.020,0.000,0.070,0.000,0.000,23.295
150,3.506,0.813,0.020,0.000,0.071,0.000,0.000,23.278
151,3.506,0.813,0.021,0.000,0.072,0.000,0.000,23.278
152,3.506,0.813,0.021,0.000,0.073,0.000,0.000,23.278
153,3.507,0.813,0.021,0.000,0.073,0.000,0.000,23.293
154,3.507,0.813,0.021,0.000,0.074,0.000,0.000,23.293
155,3.507,0.813,0.021,0.000,0.075,0.000,0.000,23.293
156,3.507,0.813,0.022,0.000,0.076,0.000,0.000,23.312
157,3.507,0.813,0.022,0.000,0.077,0.000,0.000,23.312
158,3.508,0.813,0.022,0.000,0.077,0.000,0.000,23.306
159,3.508,0.813,0.022,0.000,0.078,0.000,0.000,23.306
160,3.508,0.813,0.023,0.000,0.079,0.000,0.000,23.306
161,3.508,0.813,0.023,0.000,0.080,0.000,0.000,23.308
162,3.508,0.813,0.023,0.000,0.081,0.000,0.000,23.308
163,3.508,0.813,0.023,0.000,0.081,0.000,0.000,23.308
164,3.508,0.813,0.023,0.000,0.082,0.000,0.000,23.276
165,3.509,0.813,0.024,0.000,0.083,0.000,0.000,23.276
166,3.509,0.813,0.024,0.000,0.084,0.000,0.000,23.276
167,3.509,0.813,0.024,0.000,0.084,0.000,0.000,23.301
168,3.509,0.813,0.024,0.000,0.085,0.000,0.000,23.301
169,3.509,0.813,0.025,0.000,0.086,0.000,0.000,23.301
170,3.509,0.813,0.025,0.000,0.087,0.000,0.000,23.277
171,3.509,0.813,0.025,0.000,0.088,0.000,0.000,23.277
172,3.509,0.813,0.025,0.000,0.088,0.000,0.000,23.277
173,3.510,0.813,0.026,0.000,0.089,0.000,0.000,23.283
174,3.510,0.813,0.026,0.000,0.090,0.000,0.000,23.283
175,3.510,0.813,0.026,0.000,0.091,0.000,0.000,23.274
176,3.510,0.813,0.026,0.000,0.092,0.000,0.000,23.274
177,3.510,0.813,0.026,0.000,0.092,0.000,0.000,23.274
178,3.511,0.813,0.027,0.000,0.093,0.000,0.000,23.236
179,3.511,0.813,0.027,0.000,0.094,0.000,0.000,23.236
