time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.050
2,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.070
3,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.070
4,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.070
5,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.022
6,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.022
7,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.022
8,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.035
9,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.035
10,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.035
11,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.097
12,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.097
13,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.097
14,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.040
15,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.040
16,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.040
17,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.059
18,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.059
19,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.107
20,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.107
21,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.107
22,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.077
23,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.077
24,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.077
25,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.090
26,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.090
27,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.090
28,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.103
29,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.103
30,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.103
31,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.090
32,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.090
33,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.090
34,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.069
35,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.069
36,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.099
37,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.099
38,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.099
39,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.086
40,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.086
41,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.086
42,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.076
43,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.076
44,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.076
45,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.077
46,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.077
47,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.077
48,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.054
49,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.054
50,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.054
51,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.101
52,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.101
53,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.065
54,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.065
55,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.065
56,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.078
57,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.078
58,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.078
59,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.046
60,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.046
60,4.151,0.000,0.000,0.000,0.000,0.000,0.000,6.046
60,4.217,0.813,0.000,0.000,0.000,0.001,0.000,6.046
