time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.674
2,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.674
3,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.636
4,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.636
5,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.636
6,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.689
7,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.689
8,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.689
9,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.627
10,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.627
11,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.611
12,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.611
13,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.611
14,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.642
15,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.642
16,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.642
17,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.713
18,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.713
19,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.713
20,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.619
21,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.619
22,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.619
23,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.654
24,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.654
25,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.654
26,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.632
27,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.632
28,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.631
29,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.631
30,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.631
31,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.605
32,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.605
33,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.605
34,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.644
35,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.644
36,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.644
37,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.642
38,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.642
39,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.642
40,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.657
41,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.657
42,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.657
43,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.627
44,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.627
45,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.627
46,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.635
47,3.342,0.000,0.000,0.000,0.000,0.000,0.000,24.635
