time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.389
2,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.389
3,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.367
4,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.367
5,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.367
6,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.385
7,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.385
8,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.385
9,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.340
10,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.340
11,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.340
12,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.315
13,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.315
14,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.315
15,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.372
16,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.372
17,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.372
18,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.301
19,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.301
20,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.345
21,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.345
22,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.345
23,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.346
24,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.346
25,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.346
26,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.310
27,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.310
28,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.310
29,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.346
30,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.346
31,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.346
32,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.332
33,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.332
34,3.789,0.000,0.000,0.000,0.000,0.000,0.000,5.332
35,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.337
36,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.337
37,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.317
38,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.317
39,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.317
40,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.325
41,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.325
42,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.325
43,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.301
44,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.301
45,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.301
46,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.293
47,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.293
48,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.293
49,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.316
50,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.316
51,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.316
52,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.309
53,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.309
54,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.298
55,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.298
56,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.298
57,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.342
58,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.342
59,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.342
60,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.348
60,3.790,0.000,0.000,0.000,0.000,0.000,0.000,5.348
61,3.855,0.813,0.000,0.000,0.001,0.000,0.065,5.348
62,3.857,0.813,0.000,0.000,0.002,0.000,0.002,5.348
63,3.858,0.813,0.001,0.000,0.003,0.000,0.001,5.338
64,3.859,0.813,0.001,0.000,0.003,0.000,0.001,5.338
65,3.860,0.813,0.001,0.000,0.004,0.000,0.001,5.338
66,3.861,0.813,0.001,0.000,0.005,0.000,0.001,5.346
67,3.861,0.813,0.002,0.000,0.006,0.000,0.001,5.346
68,3.862,0.813,0.002,0.000,0.007,0.000,0.001,5.346
69,3.863,0.813,0.002,0.000,0.008,0.000,0.001,5.330
70,3.864,0.813,0.002,0.000,0.009,0.000,0.001,5.330
71,3.864,0.813,0.002,0.000,0.010,0.000,0.001,5.336
72,3.865,0.813,0.003,0.000,0.010,0.000,0.001,5.336
73,3.865,0.813,0.003,0.000,0.011,0.000,0.000,5.336
74,3.866,0.813,0.003,0.000,0.012,0.000,0.000,5.331
75,3.867,0.813,0.003,0.000,0.013,0.000,0.001,5.331
76,3.867,0.813,0.004,0.000,0.014,0.000,0.001,5.331
77,3.868,0.813,0.004,0.000,0.015,0.000,0.000,5.361
78,3.868,0.813,0.004,0.000,0.016,0.000,0.001,5.361
79,3.869,0.813,0.004,0.000,0.017,0.000,0.001,5.361
80,3.870,0.813,0.005,0.000,0.017,0.000,0.001,5.364
81,3.870,0.813,0.005,0.000,0.018,0.000,0.001,5.364
82,3.871,0.813,0.005,0.000,0.019,0.000,0.001,5.364
83,3.871,0.813,0.005,0.000,0.020,0.000,0.001,5.345
84,3.871,0.813,0.005,0.000,0.021,0.000,0.000,5.345
85,3.872,0.813,0.006,0.000,0.022,0.000,0.000,5.345
86,3.872,0.813,0.006,0.000,0.023,0.000,0.000,5.338
87,3.873,0.813,0.006,0.000,0.024,0.000,0.001,5.338
88,3.873,0.813,0.006,0.000,0.024,0.000,0.000,5.338
89,3.874,0.813,0.007,0.000,0.025,0.000,0.000,5.335
90,3.874,0.813,0.007,0.000,0.026,0.000,0.001,5.335
91,3.875,0.813,0.007,0.000,0.027,0.000,0.000,5.372
92,3.875,0.813,0.007,0.000,0.028,0.000,0.000,5.372
93,3.876,0.813,0.007,0.000,0.029,0.000,0.000,5.372
94,3.876,0.813,0.008,0.000,0.030,0.000,0.001,5.368
95,3.876,0.813,0.008,0.000,0.031,0.000,0.000,5.368
96,3.877,0.813,0.008,0.000,0.031,0.000,0.000,5.368
97,3.877,0.813,0.008,0.000,0.032,0.000,0.000,5.356
98,3.878,0.813,0.009,0.000,0.033,0.000,0.001,5.356
99,3.878,0.813,0.009,0.000,0.034,0.000,0.000,5.356
100,3.878,0.813,0.009,0.000,0.035,0.000,0.000,5.401
101,3.879,0.813,0.009,0.000,0.036,0.000,0.000,5.401
102,3.879,0.813,0.009,0.000,0.037,0.000,0.000,5.401
103,3.879,0.813,0.010,0.000,0.038,0.000,0.000,5.386
104,3.880,0.813,0.010,0.000,0.038,0.000,0.000,5.386
105,3.880,0.813,0.010,0.000,0.039,0.000,0.000,5.386
106,3.881,0.813,0.010,0.000,0.040,0.000,0.001,5.409
107,3.881,0.813,0.011,0.000,0.041,0.000,0.000,5.409
108,3.881,0.813,0.011,0.000,0.042,0.000,0.000,5.386
109,3.882,0.813,0.011,0.000,0.043,0.000,0.000,5.386
110,3.882,0.813,0.011,0.000,0.044,0.000,0.000,5.386
111,3.882,0.813,0.012,0.000,0.045,0.000,0.001,5.401
112,3.882,0.813,0.012,0.000,0.045,0.000,0.000,5.401
113,3.883,0.813,0.012,0.000,0.046,0.000,0.000,5.401
114,3.883,0.813,0.012,0.000,0.047,0.000,0.000,5.449
115,3.884,0.813,0.012,0.000,0.048,0.000,0.000,5.449
116,3.884,0.813,0.013,0.000,0.049,0.000,0.000,5.449
117,3.884,0.813,0.013,0.000,0.050,0.000,0.000,5.396
118,3.885,0.813,0.013,0.000,0.051,0.000,0.000,5.396
119,3.885,0.813,0.013,0.000,0.052,0.000,0.000,5.396
120,3.885,0.813,0.014,0.000,0.052,0.000,0.000,5.379
121,3.885,0.813,0.014,0.000,0.053,0.000,0.000,5.379
122,3.886,0.813,0.014,0.000,0.054,0.000,0.000,5.379
123,3.886,0.813,0.014,0.000,0.055,0.000,0.000,5.414
124,3.886,0.813,0.014,0.000,0.056,0.000,0.000,5.414
125,3.887,0.813,0.015,0.000,0.057,0.000,0.000,5.436
126,3.887,0.813,0.015,0.000,0.058,0.000,0.000,5.436
127,3.887,0.813,0.015,0.000,0.059,0.000,0.000,5.436
128,3.887,0.813,0.015,0.000,0.059,0.000,0.000,5.435
129,3.888,0.813,0.016,0.000,0.060,0.000,0.000,5.435
130,3.888,0.813,0.016,0.000,0.061,0.000,0.000,5.435
131,3.888,0.813,0.016,0.000,0.062,0.000,0.000,5.386
132,3.888,0.813,0.016,0.000,0.063,0.000,0.000,5.386
133,3.889,0.813,0.016,0.000,0.064,0.000,0.000,5.386
134,3.889,0.813,0.017,0.000,0.065,0.000,0.000,5.406
135,3.889,0.813,0.017,0.000,0.066,0.000,0.000,5.406
