time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.071
2,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.071
3,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.108
4,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.108
5,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.108
6,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.104
7,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.104
8,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.104
9,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.100
10,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.100
11,3.340,0.000,0.000,0.000,0.000,0.000,0.000,8.100
12,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.021
13,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.021
14,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.021
15,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.025
16,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.025
17,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.021
18,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.021
19,3.339,0.000,0.000,0.000,0.000,0.000,0.000,8.021
20,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.978
21,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.978
22,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.978
23,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.998
24,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.998
25,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.998
26,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.946
27,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.946
28,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.946
29,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.963
30,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.963
31,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.963
32,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.985
33,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.985
34,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.947
35,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.947
36,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.947
37,3.340,0.000,0.000,0.000,0.000,0.000,0.000,7.907
38,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.907
39,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.907
40,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.895
41,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.895
42,3.340,0.000,0.000,0.000,0.000,0.000,0.000,7.895
43,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.963
44,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.963
45,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.963
46,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.904
47,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.904
48,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.904
49,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.907
50,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.907
51,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.938
52,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.938
53,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.938
54,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.870
55,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.870
56,3.340,0.000,0.000,0.000,0.000,0.000,0.000,7.870
57,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.891
58,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.891
59,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.891
60,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.891
60,3.339,0.000,0.000,0.000,0.000,0.000,0.000,7.891
61,3.485,0.813,0.000,0.000,0.001,0.000,0.145,7.891
62,3.500,0.813,0.000,0.000,0.002,0.000,0.019,7.891
63,3.504,0.813,0.001,0.000,0.002,0.000,0.005,7.849
64,3.506,0.813,0.001,0.000,0.003,0.000,0.002,7.849
65,3.507,0.813,0.001,0.000,0.004,0.000,0.001,7.849
66,3.508,0.813,0.001,0.000,0.005,0.000,0.001,7.869
67,3.509,0.813,0.002,0.000,0.006,0.000,0.001,7.869
68,3.510,0.813,0.002,0.000,0.006,0.000,0.001,7.837
69,3.510,0.813,0.002,0.000,0.007,0.000,0.001,7.837
70,3.511,0.813,0.002,0.000,0.008,0.000,0.000,7.837
71,3.511,0.813,0.002,0.000,0.009,0.000,0.000,7.863
72,3.512,0.813,0.003,0.000,0.009,0.000,0.001,7.863
73,3.512,0.813,0.003,0.000,0.010,0.000,0.000,7.863
74,3.513,0.813,0.003,0.000,0.011,0.000,0.001,7.846
75,3.513,0.813,0.003,0.000,0.012,0.000,0.000,7.846
76,3.514,0.813,0.004,0.000,0.013,0.000,0.000,7.846
77,3.514,0.813,0.004,0.000,0.013,0.000,0.000,7.894
78,3.515,0.813,0.004,0.000,0.014,0.000,0.001,7.894
79,3.515,0.813,0.004,0.000,0.015,0.000,0.000,7.894
80,3.515,0.813,0.005,0.000,0.016,0.000,0.000,7.855
81,3.516,0.813,0.005,0.000,0.017,0.000,0.000,7.855
82,3.516,0.813,0.005,0.000,0.017,0.000,0.000,7.855
83,3.516,0.813,0.005,0.000,0.018,0.000,0.000,7.894
84,3.517,0.813,0.005,0.000,0.019,0.000,0.000,7.894
85,3.517,0.813,0.006,0.000,0.020,0.000,0.000,7.903
86,3.517,0.813,0.006,0.000,0.021,0.000,0.000,7.903
87,3.517,0.813,0.006,0.000,0.021,0.000,0.000,7.903
88,3.518,0.813,0.006,0.000,0.022,0.000,0.000,7.829
89,3.518,0.813,0.007,0.000,0.023,0.000,0.000,7.829
90,3.518,0.813,0.007,0.000,0.024,0.000,0.000,7.829
91,3.518,0.813,0.007,0.000,0.025,0.000,0.000,7.923
92,3.519,0.813,0.007,0.000,0.025,0.000,0.000,7.923
93,3.519,0.813,0.007,0.000,0.026,0.000,0.000,7.923
94,3.519,0.813,0.008,0.000,0.027,0.000,0.000,7.846
95,3.520,0.813,0.008,0.000,0.028,0.000,0.000,7.846
96,3.520,0.813,0.008,0.000,0.029,0.000,0.000,7.846
97,3.520,0.813,0.008,0.000,0.029,0.000,0.000,7.838
98,3.520,0.813,0.009,0.000,0.030,0.000,0.000,7.838
99,3.520,0.813,0.009,0.000,0.031,0.000,0.000,7.838
100,3.521,0.813,0.009,0.000,0.032,0.000,0.000,7.872
101,3.521,0.813,0.009,0.000,0.033,0.000,0.000,7.872
102,3.521,0.813,0.009,0.000,0.033,0.000,0.000,7.872
103,3.521,0.813,0.010,0.000,0.034,0.000,0.000,7.909
104,3.521,0.813,0.010,0.000,0.035,0.000,0.000,7.909
105,3.522,0.813,0.010,0.000,0.036,0.000,0.000,7.885
106,3.522,0.813,0.010,0.000,0.036,0.000,0.000,7.885
107,3.522,0.813,0.011,0.000,0.037,0.000,0.000,7.885
108,3.522,0.813,0.011,0.000,0.038,0.000,0.000,7.931
109,3.522,0.813,0.011,0.000,0.039,0.000,0.000,7.931
110,3.522,0.813,0.011,0.000,0.040,0.000,0.000,7.931
111,3.522,0.813,0.012,0.000,0.040,0.000,0.000,7.897
112,3.523,0.813,0.012,0.000,0.041,0.000,0.000,7.897
113,3.523,0.813,0.012,0.000,0.042,0.000,0.000,7.897
114,3.523,0.813,0.012,0.000,0.043,0.000,0.000,7.872
115,3.523,0.813,0.012,0.000,0.044,0.000,0.000,7.872
116,3.523,0.813,0.013,0.000,0.044,0.000,0.000,7.872
117,3.523,0.813,0.013,0.000,0.045,0.000,0.000,7.870
118,3.524,0.813,0.013,0.000,0.046,0.000,0.000,7.870
119,3.524,0.813,0.013,0.000,0.047,0.000,0.000,7.870
120,3.524,0.813,0.014,0.000,0.048,0.000,0.000,7.908
121,3.524,0.813,0.014,0.000,0.048,0.000,0.000,7.908
122,3.524,0.813,0.014,0.000,0.049,0.000,0.000,7.853
123,3.524,0.813,0.014,0.000,0.050,0.000,0.000,7.853
124,3.524,0.813,0.014,0.000,0.051,0.000,0.000,7.853
125,3.525,0.813,0.015,0.000,0.052,0.000,0.000,7.903
126,3.525,0.813,0.015,0.000,0.052,0.000,0.000,7.903
127,3.525,0.813,0.015,0.000,0.053,0.000,0.000,7.903
128,3.525,0.813,0.015,0.000,0.054,0.000,0.000,7.855
129,3.525,0.813,0.016,0.000,0.055,0.000,0.000,7.855
130,3.525,0.813,0.016,0.000,0.056,0.000,0.000,7.855
131,3.525,0.813,0.016,0.000,0.056,0.000,0.000,7.873
132,3.525,0.813,0.016,0.000,0.057,0.000,0.000,7.873
133,3.525,0.813,0.016,0.000,0.058,0.000,0.000,7.873
134,3.526,0.813,0.017,0.000,0.059,0.000,0.000,7.863
135,3.526,0.813,0.017,0.000,0.060,0.000,0.000,7.863
136,3.526,0.813,0.017,0.000,0.060,0.000,0.000,7.863
137,3.526,0.813,0.017,0.000,0.061,0.000,0.000,7.878
138,3.526,0.813,0.018,0.000,0.062,0.000,0.000,7.878
