time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.199
2,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.199
3,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.199
4,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.264
5,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.264
6,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.264
7,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.249
8,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.249
9,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.238
10,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.238
11,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.238
12,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.240
13,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.240
14,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.240
15,3.532,0.000,0.000,0.000,0.000,0.000,0.000,5.191
16,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.191
17,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.191
18,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.262
19,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.262
20,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.262
21,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.220
22,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.220
23,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.220
24,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.224
25,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.224
26,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.253
27,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.253
28,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.253
29,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.242
30,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.242
31,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.242
32,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.276
33,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.276
34,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.276
35,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.285
36,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.285
37,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.285
38,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.294
39,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.294
40,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.294
41,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.223
42,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.223
43,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.232
44,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.232
45,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.232
46,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.256
47,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.256
48,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.256
49,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.321
50,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.321
51,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.321
52,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.265
53,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.265
54,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.265
55,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.312
56,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.312
57,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.312
58,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.285
59,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.285
60,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.285
61,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.246
62,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.246
63,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.269
64,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.269
65,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.269
66,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.319
67,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.319
68,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.319
69,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.269
70,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.269
71,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.269
72,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.306
73,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.306
74,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.306
75,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.325
76,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.325
77,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.325
78,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.317
79,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.317
80,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.289
81,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.289
82,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.289
83,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.353
84,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.353
85,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.353
86,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.353
87,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.353
88,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.353
89,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.335
90,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.335
91,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.335
92,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.322
93,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.322
94,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.322
95,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.381
96,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.381
97,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.297
98,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.297
99,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.297
100,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.364
101,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.364
102,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.364
103,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.364
104,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.364
105,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.364
106,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.337
107,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.337
108,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.337
109,3.532,0.000,0.000,0.000,0.000,0.000,0.000,5.356
110,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.356
111,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.356
112,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.356
113,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.356
114,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.355
115,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.355
116,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.355
117,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.358
118,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.358
119,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.358
120,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.382
121,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.382
122,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.382
123,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.390
124,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.390
125,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.390
126,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.367
127,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.367
128,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.367
129,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.386
130,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.386
131,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.386
132,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.373
133,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.373
134,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.442
135,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.442
136,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.442
137,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.378
138,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.378
139,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.378
140,3.532,0.000,0.000,0.000,0.000,0.000,0.000,5.376
141,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.376
142,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.376
143,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.417
144,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.417
145,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.417
146,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.415
147,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.415
148,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.415
149,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.374
150,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.374
151,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.393
152,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.393
153,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.393
154,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.443
155,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.443
156,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.443
157,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.424
158,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.424
159,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.424
160,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.418
161,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.418
162,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.418
163,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.452
164,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.452
165,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.452
166,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.439
167,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.439
168,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.442
169,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.442
170,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.442
171,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.480
172,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.480
173,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.480
174,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.443
175,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.443
176,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.443
177,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.497
178,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.497
179,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.497
180,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.441
181,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.441
182,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.441
183,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.487
184,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.487
185,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.513
186,3.532,0.000,0.000,0.000,0.000,0.000,0.000,5.513
187,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.513
188,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.470
189,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.470
190,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.470
191,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.470
192,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.470
193,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.470
194,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.457
195,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.457
196,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.457
197,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.506
198,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.506
199,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.506
200,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.527
201,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.527
202,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.527
203,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.497
204,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.497
205,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.532
206,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.532
207,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.532
208,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.503
209,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.503
210,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.503
211,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.517
212,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.517
213,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.517
214,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.531
215,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.531
216,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.531
217,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.526
218,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.526
219,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.526
220,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.545
221,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.545
222,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.491
223,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.491
224,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.491
225,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.499
226,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.499
227,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.499
228,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.483
229,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.483
230,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.483
231,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.516
232,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.516
233,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.516
234,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.505
235,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.505
236,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.505
237,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.556
238,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.556
239,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.526
240,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.526
241,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.526
242,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.524
243,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.524
244,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.524
245,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.551
246,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.551
247,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.551
248,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.557
249,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.557
250,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.557
251,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.548
252,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.548
253,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.548
254,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.529
255,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.529
256,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.552
257,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.552
258,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.552
259,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.544
260,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.544
261,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.544
262,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.564
263,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.564
264,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.564
265,3.531,0.000,0.000,0.000,0.000,0.000,0.000,5.517
