time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.114
2,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.114
3,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.101
4,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.101
5,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.068
6,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.068
7,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.068
8,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.139
9,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.139
10,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.139
11,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.112
12,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.112
13,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.112
14,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.116
15,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.116
16,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.116
17,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.130
18,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.130
19,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.130
20,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.133
21,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.133
22,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.145
23,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.145
24,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.145
25,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.168
26,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.168
27,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.168
28,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.141
29,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.141
30,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.141
31,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.115
32,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.115
33,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.115
34,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.160
35,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.160
36,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.160
37,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.140
38,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.140
39,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.140
40,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.205
41,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.205
42,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.149
43,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.149
44,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.149
45,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.174
46,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.174
47,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.174
48,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.139
49,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.139
50,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.139
51,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.160
52,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.160
53,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.160
54,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.153
55,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.153
56,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.153
57,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.181
58,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.181
59,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.108
60,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.108
61,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.108
62,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.183
63,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.183
64,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.183
65,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.202
66,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.202
67,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.202
68,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.171
69,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.171
70,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.171
71,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.150
72,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.150
73,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.150
74,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.222
75,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.222
76,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.244
77,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.244
78,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.244
79,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.241
80,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.241
81,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.241
82,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.183
83,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.183
84,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.183
85,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.250
86,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.250
87,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.250
88,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.181
89,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.181
90,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.181
91,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.240
92,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.240
93,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.226
94,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.226
95,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.226
96,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.206
97,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.206
98,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.206
99,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.225
100,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.225
101,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.225
102,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.255
103,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.255
104,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.255
105,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.239
106,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.239
107,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.239
108,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.265
109,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.265
110,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.265
111,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.280
112,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.280
113,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.237
114,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.237
115,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.237
116,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.244
117,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.244
118,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.244
119,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.262
120,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.262
121,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.262
122,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.272
123,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.272
124,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.272
125,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.274
126,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.274
127,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.274
128,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.240
129,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.240
130,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.245
131,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.245
132,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.245
133,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.323
134,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.323
135,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.323
136,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.299
137,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.299
138,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.299
139,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.288
140,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.288
141,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.288
142,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.277
143,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.277
144,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.277
145,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.305
146,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.305
147,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.316
148,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.316
149,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.316
150,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.302
151,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.302
152,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.302
153,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.351
154,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.351
155,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.351
156,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.323
157,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.323
158,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.323
159,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.349
160,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.349
161,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.349
162,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.394
163,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.394
164,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.305
165,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.305
166,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.305
167,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.403
168,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.403
169,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.403
170,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.310
171,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.310
172,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.310
173,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.363
174,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.363
175,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.363
176,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.338
177,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.338
178,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.338
179,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.346
180,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.346
181,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.346
182,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.339
183,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.339
184,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.318
185,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.318
186,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.318
187,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.375
188,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.375
189,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.375
190,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.403
191,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.403
192,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.403
193,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.352
194,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.352
195,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.352
196,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.401
197,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.401
198,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.401
199,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.394
200,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.394
201,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.371
202,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.371
203,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.371
204,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.407
205,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.407
206,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.407
207,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
208,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
209,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
210,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.429
211,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.429
212,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.429
213,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.375
214,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.375
215,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.375
216,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.368
217,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.368
218,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.397
219,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.397
220,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.397
221,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.400
222,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.400
223,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.400
224,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.396
225,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.396
226,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.396
227,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
228,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
229,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
230,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.410
231,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.410
232,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.410
233,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.370
234,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.370
235,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.405
236,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.405
237,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.405
238,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.464
239,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.464
240,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.464
241,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.417
242,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.417
243,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.417
244,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.406
245,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.406
246,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.406
247,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.428
248,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.428
249,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.428
250,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.428
251,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.428
252,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.428
253,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.448
254,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.448
255,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.439
256,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.439
257,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.439
258,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.442
259,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.442
260,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.442
261,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.472
262,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.472
263,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.472
264,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.435
265,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.435
266,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.435
267,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.449
268,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.449
269,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.449
270,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.468
271,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.468
272,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.451
273,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.451
274,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.451
275,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.485
276,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.485
277,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.485
278,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
279,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
280,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.418
281,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.454
282,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.454
283,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.454
284,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.431
285,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.431
286,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.431
287,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.433
288,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.433
289,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.472
290,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.472
291,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.472
292,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.468
293,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.468
294,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.468
295,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.467
296,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.467
297,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.467
298,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.481
299,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.481
300,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.481
301,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.432
302,3.372,0.000,0.000,0.000,0.000,0.000,0.000,5.432
