time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.955
2,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.955
3,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.954
4,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.954
5,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.954
6,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.928
7,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.928
8,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.928
9,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.921
10,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.921
11,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.921
12,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.933
13,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.933
14,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
15,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
16,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
17,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.936
18,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.936
19,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.936
20,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.907
21,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.907
22,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.907
23,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.953
24,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.953
25,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.953
26,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.972
27,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.972
28,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.972
29,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.951
30,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.951
31,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.951
32,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.950
33,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.950
34,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.945
35,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.945
36,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.945
37,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.905
38,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.905
39,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.905
40,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.929
41,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.929
42,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.929
43,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.957
44,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.957
45,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.957
46,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.973
47,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.973
48,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.973
49,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.950
50,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.950
51,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.947
52,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.947
53,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.947
54,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.938
55,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.938
56,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.938
57,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.935
58,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.935
59,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.935
60,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.900
61,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.900
62,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.900
63,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.953
64,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.953
65,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.953
66,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.965
67,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.965
68,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.883
69,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.883
70,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.883
71,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.961
72,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.961
73,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.961
74,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.954
75,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.954
76,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.954
77,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.951
78,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.951
79,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.951
80,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.947
81,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.947
82,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.947
83,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.959
84,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.959
85,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.952
86,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.952
87,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.952
88,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.937
89,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.937
90,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.937
91,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.905
92,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.905
93,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.905
94,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.906
95,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.906
96,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.906
97,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.899
98,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.899
99,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.899
100,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.939
101,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.939
102,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.939
103,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.955
104,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.955
105,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.904
106,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.904
107,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.904
108,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.919
109,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.919
110,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.919
111,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.941
112,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.941
113,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.941
114,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
115,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
116,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
117,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.900
118,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.900
119,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.900
120,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.925
121,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.925
122,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.971
123,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.971
124,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.971
125,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.934
126,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.934
127,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.934
128,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
129,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
130,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.922
131,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.884
132,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.884
133,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.884
134,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.968
135,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.968
136,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.968
137,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.917
138,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.917
139,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.949
140,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.949
141,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.949
142,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.913
143,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.913
144,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.913
145,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.974
146,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.974
147,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.974
148,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.967
149,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.967
150,3.307,0.000,0.000,0.000,0.000,0.000,0.000,4.967
