time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.421
2,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.421
3,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.421
4,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.447
5,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.447
6,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.447
7,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.441
8,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.441
9,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.441
10,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
11,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
12,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
13,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.435
14,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.435
15,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.435
16,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.395
17,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.395
18,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.397
19,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.397
20,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.397
21,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
22,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
23,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
24,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.448
25,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.448
26,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.448
27,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
28,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
29,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.440
30,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.414
31,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.414
32,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.414
33,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.428
34,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.428
35,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.417
36,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.417
37,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.417
38,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.405
39,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.405
40,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.405
41,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.436
42,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.436
43,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.436
44,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.433
45,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.433
46,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.433
47,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.432
48,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.432
49,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.432
50,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.421
51,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.421
52,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.429
53,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.429
54,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.429
55,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.463
56,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.463
57,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.463
58,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.444
59,3.313,0.000,0.000,0.000,0.000,0.000,0.000,5.444
