time_s,voltage_v,current_a,chargecapacity_ah,dischargecapacity_ah,charge_energy_wh,discharge_energy_wh,voltagedot_v_per_s,temp_degc
1,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.272
2,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.329
3,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.329
4,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.329
5,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.296
6,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.296
7,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.296
8,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.354
9,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.354
10,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.348
11,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.348
12,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.348
13,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.334
14,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.334
15,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.334
16,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.338
17,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.338
18,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.338
19,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
20,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
21,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
22,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
23,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
24,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
25,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.348
26,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.348
27,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
28,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
29,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
30,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.295
31,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.295
32,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.295
33,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.338
34,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.338
35,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.338
36,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.383
37,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.383
38,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.383
39,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.353
40,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.353
41,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.353
42,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.350
43,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.350
44,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.350
45,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.342
46,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.342
47,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
48,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
49,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
50,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
51,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
52,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
53,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.304
54,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.304
55,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.304
56,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.324
57,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.324
58,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.324
59,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
60,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
61,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
62,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.319
63,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.319
64,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.365
65,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.365
66,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.365
67,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
68,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
69,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
70,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.313
71,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.313
72,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.313
73,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.332
74,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.332
75,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.332
76,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
77,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
78,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
79,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
80,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
81,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
82,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
83,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.316
84,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
85,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
86,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
87,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.295
88,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.295
89,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.295
90,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.334
91,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.334
92,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.334
93,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.321
94,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.321
95,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.321
96,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.315
97,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.315
98,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.323
99,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.323
100,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.323
101,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.307
102,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.307
103,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.307
104,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.341
105,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.341
106,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.341
107,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.273
108,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.273
109,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.273
110,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.314
111,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.314
112,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.314
113,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.344
114,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.344
115,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.344
116,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.330
117,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.330
118,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.333
119,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.333
120,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.333
121,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.324
122,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.324
123,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.324
124,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.379
125,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.379
126,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.379
127,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.335
128,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.335
129,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.335
130,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.330
131,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.330
132,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.330
133,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
134,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.308
135,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.340
136,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.340
137,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.340
138,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
139,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
140,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.318
141,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.335
142,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.335
143,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.335
144,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
145,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
146,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.310
147,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.320
148,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.320
149,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.320
150,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.317
151,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.317
152,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.368
153,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.368
154,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.368
155,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.333
156,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.333
157,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.333
158,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
159,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
160,3.318,0.000,0.000,0.000,0.000,0.000,0.000,5.347
